lrknummer,naam,type,gemeente,bezoekdatum,jaar,kleur,kvk_vestiging,adres,postcode,plaats,Longitude,Latitude,lrk_url,houder/_text,houder_vanaf,geschillencommissie,kindplaatsen,soort,status
178612893,Prinses Juliana,KDV,Amsterdam,24-02-12,2012,oranje,,Oudekerksplein 8,1012GZ,Amsterdam,4.8984161,52.3746692,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31037,,,,,,Niet meer geregistreerd
183071967,Partou kindercentrum De Koevoet,BSO,Amsterdam,24-02-12,2012,geel,,Kortvoort 61 D,1104NA,Amsterdam,4.9702309,52.3157463,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31768,,,,,,Niet meer geregistreerd
130205850,'t Kwetternest,KDV,Amsterdam,27-02-12,2012,geel,,De Wittenkade 75,1052AE,Amsterdam,4.8780351,52.3834542,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30877,,,,,,Niet meer geregistreerd
171513472,Blij-Land Kinderdagverblijf,KDV,Amsterdam,28-02-12,2012,groen,1604295,Diemerparklaan 21,1087GN,Amsterdam,4.9956944,52.3558511,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32409,,07/14/2009,Aangesloten per 23-05-2016,48,Kinderdagverblijf,Geregistreerd
940213692,KinderRijk kinderdagverblijf Binnengasthuisstraat,KDV,Amsterdam,29-02-12,2012,oranje,21035458,Binnengasthuisstraat 46,1012ZD,Amsterdam,4.894049,52.3685754,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192,KinderRijk Dagopvang B.V.,01/01/2015,Aangesloten per 20-01-2016,68,Kinderdagverblijf,Geregistreerd
734908714,Kinderdagverblijf JoesBoef B.V.,KDV,Amsterdam,29-02-12,2012,oranje,16770978,Bijlmerdreef 1237,1103TX,Amsterdam,4.975044,52.3223737,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31375,Kinderdagverblijf Joesboef B.V.,01/06/2007,Aangesloten per 27-05-2016,60,Kinderdagverblijf,Geregistreerd
131410568,Partou BSO Baarsjesweg 12,BSO,Amsterdam,29-02-12,2012,oranje,19589883,Baarsjesweg 12,1057HL,Amsterdam,4.8643439,52.369922,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31740,Partou B.V.,01/17/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
189764120,Partou KDV Baarsjesweg 12,KDV,Amsterdam,29-02-12,2012,groen,19589883,Baarsjesweg 12,1057HL,Amsterdam,4.8643439,52.369922,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31926,Partou B.V.,01/01/2014,Aangesloten per 29-12-2015,36,Kinderdagverblijf,Geregistreerd
111277620,Kinderdagverblijf Slot Meesenstijn,KDV,Amsterdam,29-02-12,2012,groen,22637877,Bosboom Toussaintstraat 20 H,1054AR,Amsterdam,4.8764797,52.3656742,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30845,Kidsplanet Bosboom Toussaint B.V.,01/07/2011,Aangesloten per 28-01-2016,12,Kinderdagverblijf,Geregistreerd
128165194,Bosboom,KDV,Amsterdam,29-02-12,2012,groen,,Zacharias Jansestraat 41 2,1097CK,Amsterdam,4.9283047,52.3529487,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Vgo/GegevensOKO.jsf?selectedResultId=93230,,,,,,Niet meer geregistreerd
553821209,IJsterk De Kleine Plantage,KDV,Amsterdam,29-02-12,2012,groen,20988362,Henri Polaklaan 12 B,1018CS,Amsterdam,4.9125401,52.3672833,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30895,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,24,Kinderdagverblijf,Geregistreerd
165014751,Kinderdagverblijf Pomydo,KDV,Amsterdam,4-03-12,2012,geel,12172413,Amaliastraat 5,1052GM,Amsterdam,4.8743224,52.3793578,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32599,,01/01/2005,Aangesloten per 11-12-2015,32,Kinderdagverblijf,Geregistreerd
230693039,Kinderdagverblijf Pomydo,BSO,Amsterdam,4-03-12,2012,geel,12172413,Amaliastraat 5,1052GM,Amsterdam,4.8743224,52.3793578,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=32302,,01/01/2005,Aangesloten per 11-12-2015,78,Buitenschoolse opvang,
886026246,de blauwe zeerob,KDV,Amsterdam,4-03-12,2012,oranje,,Zuiderzeeweg 26,1095KJ,Amsterdam,4.9635895,52.3758988,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31699,,,,,,Niet meer geregistreerd
188647879,Partou BSO Emmy Andriessestraat 56,BSO,Amsterdam,4-03-12,2012,oranje,24775940,Emmy Andriessestraat 56,1087MJ,Amsterdam,5.0052602,52.349582,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31269,Partou B.V.,09/07/2007,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
124602290,Kinderopvang Kelsey B.V.,KDV,Amsterdam,5-03-12,2012,oranje,7229194,Mauritskade 66,1093RP,Amsterdam,4.9235665,52.3639222,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32706,Kinderopvang Kelsey B.V.,06/08/2013,Aangesloten per 12-01-2016,33,Kinderdagverblijf,Geregistreerd
993162332,Dons 2,BSO,Amsterdam,7-03-12,2012,geel,20723644,Karel du Jardinstraat 76,1073TE,Amsterdam,4.8969564,52.3512861,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=32288,DONS Opvang B.V.,08/12/2011,Aangesloten per 15-12-2015,80,Buitenschoolse opvang,
141482679,Bambi,KDV,Amsterdam,12-03-12,2012,rood,,Windroosplein 75,1018ZZ,Amsterdam,4.9245824,52.3734981,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31027,,,,,,Niet meer geregistreerd
153041018,Caleido Kidzz Osdorperban (BSO),BSO,Amsterdam,13-03-12,2012,oranje,20695535,Osdorper Ban 840,1069ZR,Amsterdam,4.789232,52.3605067,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=66777,Caleido Kidzz Osdorperban B.V.,07/15/2015,Aangesloten per 10-12-2015,19,Buitenschoolse opvang,
543966689,Caleido Kidzz Osdorperban (KDV),KDV,Amsterdam,13-03-12,2012,oranje,20695535,Osdorper Ban 840,1069ZR,Amsterdam,4.789232,52.3605067,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=66756,Caleido Kidzz Osdorperban B.V.,07/15/2015,Aangesloten per 10-12-2015,35,Kinderdagverblijf,Geregistreerd
106337312,Kindercentrum Moedersschoot,BSO,Amsterdam,13-03-12,2012,oranje,,Dr. H.Colijnstraat 252,1067CP,Amsterdam,4.8076403,52.3808208,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30723,,,,,,Niet meer geregistreerd
149360812,Kindercentrum Moeders Schoot B.V.,KDV,Amsterdam,13-03-12,2012,oranje,26488949,Dr. H.Colijnstraat 252,1067CP,Amsterdam,4.8076403,52.3808208,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31074,Kindercentrum Moeders Schoot B.V.,03/09/2014,Aangesloten per 07-01-2016,34,Kinderdagverblijf,Geregistreerd
555232712,Hygieaplein 47,PSZ,Amsterdam,13-03-12,2012,groen,24724,Hygieaplein 47,1076RS,Amsterdam,4.8644293,52.3477226,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99363,Stichting Vrije Peuterklassen Amsterdam,01/01/2004,Niet aangesloten,15,Peuterspeelzaal,Geregistreerd
389711755,Het Claverhuis,BSO,Amsterdam,13-03-12,2012,oranje,,Elandsstraat 42,1016SG,Amsterdam,4.8809138,52.3706051,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30733,,,,,,Niet meer geregistreerd
207319108,Partou BSO D.L. Hudigstraat 75,BSO,Amsterdam,13-03-12,2012,groen,19590601,D.L. Hudigstraat 75,1019JV,Amsterdam,4.9373826,52.3725318,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31753,Partou B.V.,01/21/2014,Aangesloten per 29-12-2015,60,Buitenschoolse opvang,
469642117,Kids & Zo Baarsjes B.V.,KDV,Amsterdam,14-03-12,2012,groen,15840190,Cornelis Dirkszstraat 29,1056TP,Amsterdam,4.8585501,52.3718645,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31336,Kids & Zo Baarsjes B.V.,01/01/2005,Aangesloten per 29-12-2015,67,Kinderdagverblijf,Geregistreerd
179227014,Jenno's Knuffelparadijs,KDV,Amsterdam,14-03-12,2012,geel,,Admiraal de Ruijterweg 71 hs,1057JX,Amsterdam,4.8610534,52.3712427,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32659,,,,,,Niet meer geregistreerd
100565323,Junior Service Amsterdam,KDV,Amsterdam,14-03-12,2012,geel,10258264,Van Oldenbarneveldtstraat 77 H,1052JW,Amsterdam,4.8744196,52.3748283,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31213,Kinderdagverblijf Junior Service Amsterdam,02/16/2010,Aangesloten per 30-11-2015,15,Kinderdagverblijf,Geregistreerd
852862362,KinderVilla IJburg steigereiland B.V.,KDV,Amsterdam,14-03-12,2012,geel,17136040,Boeierstraat 1,1086VD,Amsterdam,4.9854694,52.3649034,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31717,KinderVilla IJburg Steigereiland B.V.,06/07/2009,Aangesloten per 21-12-2015,67,Kinderdagverblijf,Geregistreerd
229841636,Herenmarkt,BSO,Amsterdam,15-03-12,2012,geel,,Herenmarkt 12,1013ED,Amsterdam,4.891544,52.3800761,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30771,,,,,,Niet meer geregistreerd
202415582,Mijn Blokje,KDV,Amsterdam,15-03-12,2012,oranje,2452297,J.M. den Uylstraat 105,1067WB,Amsterdam,4.7897007,52.3812978,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=58900,,08/25/2010,Aangesloten per 05-01-2016,10,Kinderdagverblijf,Geregistreerd
884419599,BSO de Bengel,BSO,Amsterdam,15-03-12,2012,oranje,6156878,Admiraal de Ruijterweg 56 A,1056GL,Amsterdam,4.8632131,52.3709245,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30889,BSO de Bengel,07/28/2010,Aangesloten per 08-03-2016,30,Buitenschoolse opvang,
338334531,IJsterk Jor & Daan,KDV,Amsterdam,15-03-12,2012,oranje,20988818,Palmdwarsstraat 61,1015HV,Amsterdam,4.8837851,52.3815464,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31018,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,68,Kinderdagverblijf,Geregistreerd
662109569,De Speeltuin,PSZ,Amsterdam,15-03-12,2012,geel,20867115,Tweede Weteringplantsoen 10,1017ZD,Amsterdam,4.8921346,52.3585461,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95336,Stichting IJsterk Peuterspeelzalen,11/18/2004,Aangesloten per 27-05-2016,16,Peuterspeelzaal,Geregistreerd
149069868,Kinderdagverblijf Moentje III,KDV,Amsterdam,15-03-12,2012,oranje,,Javastraat 155,1095CC,Amsterdam,4.9404803,52.3638524,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32463,,,,,,Niet meer geregistreerd
227783293,Kinderdagverblijf JoesBoef B.V.,BSO,Amsterdam,16-03-12,2012,geel,16770978,Bijlmerdreef 1237,1103TX,Amsterdam,4.975044,52.3223737,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31242,Kinderdagverblijf Joesboef B.V.,01/06/2007,Aangesloten per 27-05-2016,40,Buitenschoolse opvang,
114718568,Kinderdagverblijf De Zeeleeuwen V.O.F.,KDV,Amsterdam,16-03-12,2012,rood,,Grubbehoeve 4,1103GG,Amsterdam,4.9755485,52.3221597,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=66733,,,,,,Niet meer geregistreerd
879550818,Kinderopvang De Blije Bij,KDV,Amsterdam,19-03-12,2012,rood,597295,Burgemeester Roellstraat 25,1064BK,Amsterdam,4.8338187,52.3730712,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31765,VOF Kinderopvang De Blije Bij,10/28/2009,Aangesloten per 12-01-2016,23,Kinderdagverblijf,Geregistreerd
161079106,Buitenschoolse Opvang Villa Bons,BSO,Amsterdam,19-03-12,2012,geel,21048827,Galileiplantsoen 39,1098LW,Amsterdam,4.9388897,52.3541756,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31584,Stichting Kinderopvang Watergraafsmeer,01/01/2005,Aangesloten per 01-12-2015,150,Buitenschoolse opvang,
106720053,Kinderopvang Alle Kleuren,KDV,Amsterdam,20-03-12,2012,rood,7322887,Domselaerstraat 44,1093MA,Amsterdam,4.9272224,52.3596583,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32427,,04/17/2009,Aangesloten per 01-02-2016,23,Kinderdagverblijf,Geregistreerd
470805195,De Jeugdkampioen,BSO,Amsterdam,21-03-12,2012,rood,,Bijlmerdreef 1315,1103TV,Amsterdam,4.976172,52.3231206,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30999,,,,,,Niet meer geregistreerd
848985011,Partou KDV Plantage Middenlaan 52,KDV,Amsterdam,21-03-12,2012,geel,,Plantage Middenlaan 52,1018DH,Amsterdam,4.9147834,52.3650499,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31988,,,,,,Niet meer geregistreerd
150065644,Woest Zuid Jaap Eden,BSO,Amsterdam,21-03-12,2012,groen,17299,Radioweg 64,1098NJ,Amsterdam,4.9452665,52.3491126,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30871,Woest Zuid B.V.,01/12/2009,Aangesloten per 29-12-2015,20,Buitenschoolse opvang,
940140135,Woest Zuid BSO Peetersschool,BSO,Amsterdam,22-03-12,2012,geel,,Richard Holstraat 8,1071SM,Amsterdam,4.8776165,52.3521392,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31662,,,,,,Niet meer geregistreerd
711963666,Kleine Gansjes,PSZ,Amsterdam,22-03-12,2012,geel,,Monnikendammerplantsoen 12 a,1023EL,Amsterdam,4.9502621,52.3881871,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95708,,,,,,Niet meer geregistreerd
176182159,De Kimme,KDV,Amsterdam,22-03-12,2012,oranje,,Beemsterstraat 530,1024BV,Amsterdam,4.9515792,52.3952787,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31374,,,,,,Niet meer geregistreerd
258488669,KDV Het Groeiland,KDV,Amsterdam,23-03-12,2012,groen,21395306,Ardennenlaan 133,1066MJ,Amsterdam,4.812791,52.3460182,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32129,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,66,Kinderdagverblijf,Geregistreerd
162021938,Partou KDV Ravenswaaipad 88,KDV,Amsterdam,23-03-12,2012,rood,19590156,Ravenswaaipad 88,1107EG,Amsterdam,4.977535,52.2955987,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31995,Partou B.V.,01/01/2014,Aangesloten per 29-12-2015,48,Kinderdagverblijf,Geregistreerd
280668107,KDV Het Groeipaleis,KDV,Amsterdam,23-03-12,2012,geel,21888930,Joop Woortmanplein 5,1069PT,Amsterdam,4.7830482,52.3521257,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32108,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,69,Kinderdagverblijf,Geregistreerd
122564820,Villa Vondel,KDV,Amsterdam,23-03-12,2012,geel,20025513,Waldeck Pyrmontlaan 23,1075BT,Amsterdam,4.8577309,52.3531484,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31228,Kinderhonk Zuid B.V.,03/25/2010,Aangesloten per 01-03-2016,104,Kinderdagverblijf,Geregistreerd
625169128,Villa Vondel,BSO,Amsterdam,23-03-12,2012,oranje,20025513,Waldeck Pyrmontlaan 23,1075BT,Amsterdam,4.8577309,52.3531484,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30910,Kinderhonk Zuid B.V.,03/25/2010,Aangesloten per 01-03-2016,70,Buitenschoolse opvang,
150301686,Kinderdagverblijf Ons Dorpje Saaftingestraat,KDV,Amsterdam,23-03-12,2012,rood,,Saaftingestraat 314 A,1069BW,Amsterdam,4.7905386,52.3605043,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31036,,,,,,Niet meer geregistreerd
411645729,De Bonkelaar,BSO,Amsterdam,26-03-12,2012,oranje,,Molenwijk 3,1035EE,Amsterdam,4.8897742,52.4211174,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31319,,,,,,Niet meer geregistreerd
423800607,IJsterk Dikkie Dik,KDV,Amsterdam,27-03-12,2012,geel,20988729,Nieuwe Kerkstraat 126,1018VM,Amsterdam,4.9081002,52.3645347,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30943,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,49,Kinderdagverblijf,Geregistreerd
346557434,Klein & Co,KDV,Amsterdam,28-03-12,2012,oranje,13921584,Amstelveenseweg 73 H,1075VV,Amsterdam,4.8560689,52.3535007,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32297,Klein & Co B.V.,06/02/2009,Aangesloten per 14-04-2016,14,Kinderdagverblijf,Geregistreerd
236632140,Dromelot Kinderdagverblijf,KDV,Amsterdam,28-03-12,2012,groen,19186576,Frederiksstraat 18 A,1054LC,Amsterdam,4.8588664,52.3585122,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30767,Dromelot Kinderdagverblijf B.V.,01/01/2005,Aangesloten per 30-11-2015,73,Kinderdagverblijf,Geregistreerd
237701145,Kinderdagverblijf Junior Service Amsterdam,KDV,Amsterdam,28-03-12,2012,geel,,Kinkerstraat 47 hs,1053DD,Amsterdam,4.8721809,52.367181,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31122,,,,,,Niet meer geregistreerd
130593291,De Kinderster,KDV,Amsterdam,28-03-12,2012,geel,22514805,Sumatrakade 1539,1019RS,Amsterdam,4.9232417,52.3795416,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32506,De Kinderster B.V.,09/29/2015,Aangesloten per 07-04-2016,34,Kinderdagverblijf,Geregistreerd
194468744,Peuteropvang De Speelweide,KDV,Amsterdam,29-03-12,2012,geel,,Kalfjeslaan 370,1081JA,Amsterdam,4.8603147,52.322197,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=74047,,,,,,Niet meer geregistreerd
148953098,Partou KDV Zeeburgerdijk 70,KDV,Amsterdam,29-03-12,2012,groen,19589921,Zeeburgerdijk 70,1094AG,Amsterdam,4.9349826,52.3659616,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31937,Partou B.V.,01/21/2014,Aangesloten per 29-12-2015,56,Kinderdagverblijf,Geregistreerd
747000165,Partou kindercentrum Ala Pikin,BSO,Amsterdam,29-03-12,2012,geel,,Daalwijkdreef 7,1102RN,Amsterdam,4.9486918,52.3203732,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=78281,,,,,,Niet meer geregistreerd
955664676,KinderVilla IJburg Steigereiland B.V.,BSO,Amsterdam,29-03-12,2012,geel,,Boeierstraat 1,1086VD,Amsterdam,4.9854694,52.3649034,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30918,,,,,,Niet meer geregistreerd
398377637,Kinderopvang Dol-fijn,KDV,Amsterdam,30-03-12,2012,geel,,Churchilllaan 94,1078EL,Amsterdam,4.8975454,52.3471182,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30853,,,,,,Niet meer geregistreerd
634404994,Kinderdagverblijf de Speelhoek,KDV,Amsterdam,1-04-12,2012,rood,,Bijlmerdreef 819,1103TA,Amsterdam,4.9652592,52.3194361,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32420,,,,,,Niet meer geregistreerd
109052122,Stichting De kleine REUS naschool,BSO,Amsterdam,6-04-12,2012,rood,21257477,Nieuwe Looiersstraat 9,1017VA,Amsterdam,4.8922554,52.3608744,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30741,Stichting de Kleine Reus Naschool,01/01/2005,Aangesloten per 15-12-2015,80,Buitenschoolse opvang,
167055963,Lieve Schoot,KDV,Amsterdam,7-04-12,2012,oranje,21923221,Derkinderenstraat 52,1062BJ,Amsterdam,4.8407548,52.3609715,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81035,,09/04/2015,Niet aangesloten,13,Kinderdagverblijf,Geregistreerd
175511378,Kinderdagverblijf Nami B.V.,BSO,Amsterdam,9-04-12,2012,rood,,Zeevaarthof 177,1034RJ,Amsterdam,4.9205906,52.4105603,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31050,,,,,,Niet meer geregistreerd
940378061,Kinderdagverblijf Nami B.V.,KDV,Amsterdam,9-04-12,2012,rood,,Zeevaarthof 177,1034RJ,Amsterdam,4.9205906,52.4105603,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30915,,,,,,Niet meer geregistreerd
680432425,Partou BSO Huntum 18,BSO,Amsterdam,9-04-12,2012,geel,,Huntum 18,1102JB,Amsterdam,4.9615658,52.3090501,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31788,,,,,,Niet meer geregistreerd
455602372,KinderVilla IJburg Haveneiland B.V.,KDV,Amsterdam,9-04-12,2012,geel,16209540,Hollandiagracht 101,1087ND,Amsterdam,5.0101729,52.3465959,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31856,Kindervilla IJburg Haveneiland B.V.,06/14/2010,Aangesloten per 21-12-2015,55,Kinderdagverblijf,Geregistreerd
290257517,'t Trefpunt,BSO,Amsterdam,10-04-12,2012,oranje,,Derde Hugo de Grootstraat 5,1052LJ,Amsterdam,4.8729666,52.37342,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30736,,,,,,Niet meer geregistreerd
170249736,Kinderdagverblijf de Tuinkaboutertjes,KDV,Amsterdam,12-04-12,2012,rood,,Pieter Calandlaan 86,1068NP,Amsterdam,4.8125892,52.3547983,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30902,,,,,,Niet meer geregistreerd
163921532,KDV Mirakel Merckenburg,KDV,Amsterdam,12-04-12,2012,geel,16554000,Merckenburg 1,1082BT,Amsterdam,4.8712041,52.3254716,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30887,Mirakel,01/01/2005,Aangesloten per 07-01-2016,45,Kinderdagverblijf,Geregistreerd
210522860,KDV De Groeiboerderij,KDV,Amsterdam,13-04-12,2012,geel,,Marie van Westerhovenstraat 28,1065GV,Amsterdam,4.8255315,52.3535325,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32125,,,,,,Niet meer geregistreerd
839442221,De Kraal,KDV,Amsterdam,13-04-12,2012,oranje,21628807,Paradijsplein 4,1093NJ,Amsterdam,4.930159,52.3576279,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32196,Stichting Kinderopvang Humanitas,03/30/2009,Aangesloten per 14-01-2016,86,Kinderdagverblijf,Geregistreerd
170292708,BSO Theo Thijssen,BSO,Amsterdam,16-04-12,2012,rood,20987706,Anjeliersstraat 157,1015NG,Amsterdam,4.8806778,52.3771292,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30726,Brood & Spelen Kinderopvang B.V.,01/09/2014,Aangesloten per 04-01-2016,50,Buitenschoolse opvang,
