X,Y,gml_id,datum,tijd,identificatieNummeraanduiding,identificatieAdresseerbaarObject,straatnaam,huisnummer,postcode,plaats,activiteitCode,activiteitOmschrijving,huisletter
246188.032,576393.996,V_000017293057_32991,11111111,120150111,18200000139617,18010000000074,Abramskade,4,9601KM,Hoogezand,32991,Sociale werkvoorziening,
153840.281,414141.98,V_000008260702_8411,11111111,120150111,796200000422515,796010000422516,Hoff van Hollantlaan,1,5243SR,Rosmalen,8411,Algemeen overheidsbestuur,
118028,487228,V_000022871268_32991,20110622,90906714,363200000492336,363010001040359,Jan van Galenstraat,323,1056CH,Amsterdam,32991,Sociale werkvoorziening,B
147061.331,414484.033,V_000008260745_8411,11111111,120150111,796200000362107,796010000362109,Heuvel,18,5221AP,'s-Hertogenbosch,8411,Algemeen overheidsbestuur,
118787,483613,V_000023635932_8411,20111019,190836075,363200000440969,363010000998760,Burgerweeshuispad,301,1076HR,Amsterdam,8411,Algemeen overheidsbestuur,
148998.737,412242.006,V_000008260753_8425,11111111,120150111,796200000301015,796010000301016,Vogelstraat,45,5212VL,'s-Hertogenbosch,8425,Brandweer,
91783.641,464393.56,V_000023635959_86922,20111019,191736695,546200000005393,546010000005393,Verbeekstraat,1,2332CA,Leiden,86922,Arbobegeleiding en reïntegratie,
154713.39,462702.88,V_000021382573_8411,20101123,152815389,307200000395170,307010000395171,Utrechtseweg,12,3811NB,Amersfoort,8411,Algemeen overheidsbestuur,
107850.319,479507.691,V_000006058647_8411,11111111,120150111,394200000031591,394010000295263,Raadhuisplein,1,2132TZ,Hoofddorp,8411,Algemeen overheidsbestuur,
132535.738,397069.632,V_000023636025_86922,20111019,193350244,855200000059734,855010000052783,Reitseplein,15,5037AA,Tilburg,86922,Arbobegeleiding en reïntegratie,
134835.572,454814.751,V_000023636041_86922,20111019,193654783,344200000074702,344010000066063,Moeder Teresalaan,200,3527WB,Utrecht,86922,Arbobegeleiding en reïntegratie,
209135.46,375787.21,V_000023636068_86922,20111019,194021283,983200000068717,983010000068717,Prinsessesingel,10,5911HT,Venlo,86922,Arbobegeleiding en reïntegratie,
186815.979,428385.992,V_000023635975_86922,20111019,192242711,268200000077218,268010000075572,Koninginnelaan,164,6542ZZ,Nijmegen,86922,Arbobegeleiding en reïntegratie,
81331.699,450171.694,V_000023635983_86922,20111019,192630352,603200000015330,603010000013342,J.C. van Markenlaan,5,2285VL,Rijswijk,86922,Arbobegeleiding en reïntegratie,
149173.642,410924.71,V_000008260788_8411,11111111,120150111,796200000338404,796010000338406,Wolvenhoek,1,5211HH,'s-Hertogenbosch,8411,Algemeen overheidsbestuur,
93768.56,435661.17,V_000023636017_86922,20111019,193026533,599200000837892,599010000432618,Laan op Zuid,393,3072DB,Rotterdam,86922,Arbobegeleiding en reïntegratie,
202616.994,501936.83,V_000023636076_86922,20111019,194355235,193200000050951,193010000050951,Koggelaan,5,8017JH,Zwolle,86922,Arbobegeleiding en reïntegratie,A
189845.942,495470.055,V_000015721515_8412,11111111,120150111,269200000005687,269010000005687,Raadhuisplein,1,8096CP,Oldebroek,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
195800.573,484746.002,V_000020921365_8411,20100728,140344823,232200000005697,232010000005697,Markt,14,8161CL,Epe,8411,Algemeen overheidsbestuur,
119107.431,561466.7,V_000000322164_8411,20100531,105819310,448200000009538,448010000009206,Haven,1,1792AE,Oudeschild,8411,Algemeen overheidsbestuur,
119436.479,577402.96,V_000000322199_8411,20100531,105819310,448200000010840,448010000010508,Vuurtorenweg,184,1795LN,De Cocksdorp,8411,Algemeen overheidsbestuur,
149195.124,411078.8,V_000008260826_8411,11111111,120150111,796200000330576,796010000330577,Markt,1,5211JV,'s-Hertogenbosch,8411,Algemeen overheidsbestuur,
114175.773,557604.858,V_000000322253_8411,20100531,105819310,448200000005389,448010000005175,Pontweg,1,1797SN,Den Hoorn,8411,Algemeen overheidsbestuur,A
111451.679,518336.92,V_000000322210_8411,20100531,105819310,361200000053657,361010000016389,Kanaaldijk,301,1825DB,Alkmaar,8411,Algemeen overheidsbestuur,
109650.114,505691.561,V_000000322326_8411,20100531,105819310,450200000004159,450010000003710,Westerwerf,21,1911JA,Uitgeest,8411,Algemeen overheidsbestuur,
0,0,V_000000322377_8411,20100531,105819310,453200000036188,453010001036188,Wijkermeerweg,1,1951AH,Velsen-Noord,8411,Algemeen overheidsbestuur,
105318.1,498074.0,V_000000322342_8411,20100531,105819310,453200000028994,453010001028994,Wijkermeerweg,5,1951AH,Velsen-Noord,8411,Algemeen overheidsbestuur,
110593.84,552253.373,V_000000322202_8411,20100531,105819310,400200000024291,400010000024291,Zeeweg,5,1789AC,Huisduinen,8411,Algemeen overheidsbestuur,
101993.6,498138.5,V_000000322490_8411,20100531,105819310,453200000028641,453010001028641,Noordersluisweg,8,1975AM,IJmuiden,8411,Algemeen overheidsbestuur,
0,0,V_000000322474_8411,20100531,105819310,453200000000788,453010001000788,Noordersluisweg,20,1975AM,IJmuiden,8411,Algemeen overheidsbestuur,
54892.718,425713.446,V_000023074175_8425,20110721,153150573,511200001972287,511010001972297,Hofdijksweg,27,3253KC,Ouddorp,8425,Brandweer,
118930.635,561994.535,V_000000322172_8411,20100531,105819310,448200000004195,448010000004030,Laagwaalderweg,5,1792CE,Oudeschild,8411,Algemeen overheidsbestuur,
101643.5,498417.5,V_000000322482_8411,20100531,105819310,453200000028643,453010001028643,Noordersluisweg,11,1975AM,IJmuiden,8411,Algemeen overheidsbestuur,
92629.8,436465.24,V_000023074167_86925,20110721,153150573,599200000196219,599010000032251,Baan,170,3011CE,Rotterdam,86925,Ambulancediensten en centrale posten,
99770.2,497423.3,V_000000322555_8411,20100531,105819310,453200000018753,453010001018753,Seinpostweg,34,1976BT,IJmuiden,8411,Algemeen overheidsbestuur,
103305.029,475325.89,V_000006057187_8412,11111111,120150111,394200000055152,394010000322881,Eugénie Prévinaireweg,19,2151BA,Nieuw-Vennep,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
100326.5,497311.8,V_000000322709_8411,20100531,105819310,453200000001340,453010001001340,Vuurtorenstraat,16,1976CJ,IJmuiden,8411,Algemeen overheidsbestuur,
106126.6,496814.1,V_000000322601_8411,20100531,105819310,453200000033371,453010001033371,Amsterdamseweg,25,1981LE,Velsen-Zuid,8411,Algemeen overheidsbestuur,
107593,488293,V_000000322660_8411,20100531,105819310,393200000000571,393010000001634,Haarlemmerstraatweg,179,2065AE,Haarlemmerliede,8411,Algemeen overheidsbestuur,
104484.385,487118.398,V_000000322636_8411,20100531,105819310,392200000064948,392010000064948,Toekanweg,7,2035LC,Haarlem,8411,Algemeen overheidsbestuur,
82187.652,450279.357,V_000000322695_8411,20100531,105819310,603200000027791,603010000023865,Lange Kleiweg,34,2288GK,Rijswijk,8411,Algemeen overheidsbestuur,
96478,447610,V_000023074159_8425,20110721,153150573,1621200000003693,1621010000014946,Jan van der Heydenstraat,6,2665JA,Bleiswijk,8425,Brandweer,
101315.9,497539.1,V_000000322520_8411,20100531,105819310,453200000019690,453010001019690,De Wetstraat,1,1975DM,IJmuiden,8411,Algemeen overheidsbestuur,
92636.6,436547.56,V_000023074140_8425,20110721,153150573,599200000330629,599010000192021,Ketelaarsstraat,15,3011CM,Rotterdam,8425,Brandweer,
82472.263,450884.226,V_000001239198_8413,11111111,120150111,603200000003375,603010000002954,Treubstraat,17,2288EH,Rijswijk,8413,Openbaar bestuur op het gebied van het bedrijfsleven,
89905,473835,V_000000322687_8411,20100531,105819310,575200000050534,575010000000759,Koningin Wilhelmina Boulevard,34,2202GW,Noordwijk,8411,Algemeen overheidsbestuur,
114470.197,551658.46,V_000000322083_8411,20100531,105819310,400200000000516,400010000000516,Het Nieuwe Diep,45,1781AE,Den Helder,8411,Algemeen overheidsbestuur,
136309.196,553586.734,V_000000322105_8411,20100531,105819310,462200000005403,462010000005309,Afsluitdijk,1,1779GR,Den Oever,8411,Algemeen overheidsbestuur,
113944.179,483888.627,V_000006058744_8412,11111111,120150111,394200000014349,394010000319017,Sloterweg,22,1171CR,Badhoevedorp,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
260997.938,555545.375,V_000009817891_86922,11111111,120150111,37200000368364,37010000368364,Electronicaweg,5,9503GA,Stadskanaal,86922,Arbobegeleiding en reïntegratie,
223641.44,432490.61,V_000010477330_8425,11111111,120150111,1509200000248327,1509010000248328,Nijverheidsweg,27,7081AE,Gendringen,8425,Brandweer,
223209.61,436588.18,V_000010477292_8425,11111111,120150111,1509200000221415,1509010000221416,De Breide,74,7064AT,Silvolde,8425,Brandweer,
228663.03,440131.02,V_000010477314_8425,11111111,120150111,1509200000219359,1509010000219360,Klaproosstraat,28,7051ZH,Varsseveld,8425,Brandweer,
223009.9,432583.44,V_000010477373_8412,11111111,120150111,1509200000224241,1509010000224242,Staringstraat,25,7081BN,Gendringen,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
221753.27,435413.21,V_000010477349_8412,11111111,120150111,1509200000224401,1509010000224402,de Hogenkamp,10,7071EC,Ulft,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
130723.731,522224.787,V_000009474870_8411,11111111,120150111,420200000021963,420010000021566,Dick Ketlaan,21,1687CD,Wognum,8411,Algemeen overheidsbestuur,
193785.451,406833.377,V_000020994931_8411,20100824,90632742,756200000012847,756010000012763,Raadhuisplein,1,5831JX,Boxmeer,8411,Algemeen overheidsbestuur,
195643.156,593450.601,V_000009694943_8411,11111111,120150111,58200000232325,58010000232326,Koningstraat,13,9101LP,Dokkum,8411,Algemeen overheidsbestuur,
198336.315,498995.141,V_000015721590_8425,11111111,120150111,269200000004604,269010000004604,Middeldijk,1,8094PS,Hattemerbroek,8425,Brandweer,
189765.483,495518.214,V_000015721566_8425,11111111,120150111,269200000006693,269010000006693,Spronksweg,12,8096AP,Oldebroek,8425,Brandweer,
196250.377,497568.015,V_000015721531_8412,11111111,120150111,269200000008988,269010000008988,Zuiderzeestraatweg,498,8091CT,Wezep,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",A
57750,426541,V_000023074620_8425,20110721,155213383,511200001969326,511010001961983,Varkensmarkt,1,3252BT,Goedereede,8425,Brandweer,
88896.6,437077.04,V_000023074655_8425,20110721,155213383,599200000347206,599010000192022,Laanslootseweg,19,3028HT,Rotterdam,8425,Brandweer,
81508.62,456065.992,V_000003571912_8411,11111111,120150111,518200000837534,518010000837535,Koningskade,4,2596AA,'s-Gravenhage,8411,Algemeen overheidsbestuur,
242077.255,588447.411,V_000005031974_8411,11111111,120150111,9200007676627,9010007681237,Hendrik Westerstraat,24,9791CT,Ten Boer,8411,Algemeen overheidsbestuur,
105624.1,494193.3,V_000000146110_8412,20100607,103618927,453200000000491,453010001000491,Vestingplein,58,1991RK,Velserbroek,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
93721.26,439508.15,V_000023074647_86925,20110721,155213383,599200000225496,599010000350625,Brugwachter,12,3034KD,Rotterdam,86925,Ambulancediensten en centrale posten,
117311,488079,V_000007681216_86923,11111111,120150111,363200000060846,363010000598530,Burgemeester De Vlugtlaan,37,1063BG,Amsterdam,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
81989.261,453364.273,V_000024543411_8412,20120305,165104203,518200000884478,518010000884479,Slachthuisplein,25,2521EC,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
83687.307,455817.149,V_000024543403_8412,20120305,165104203,518200000451121,518010000451122,Loudonstraat,95,2593RV,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
80040.099,454520.985,V_000024543381_8412,20120305,165104203,518200000467758,518010000467762,Loosduinseweg,13,2571AA,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
117477,485943,V_000007681240_86923,11111111,120150111,363200000148568,363010000686756,Jan Tooropstraat,5,1062BK,Amsterdam,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
86488.331,452252.918,V_000024543373_8412,20120305,165104203,518200000717644,518010000717645,Brigantijnlaan,301,2496ZT,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
78744.505,454424.097,V_000024543454_8412,20120305,165104203,518200000786161,518010000786162,Fahrenheitstraat,190,2561EH,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
122972,489344,V_000007681178_86923,11111111,120150111,363200000332190,363010000873997,Wingerdweg,52,1032AN,Amsterdam,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
103142.7,497289.1,V_000000146145_8411,20100607,103618927,453200000033347,453010001033347,Dudokplein,1,1971EN,IJmuiden,8411,Algemeen overheidsbestuur,
245527.718,594983.552,V_000006051847_8411,11111111,120150111,24200000162627,24010000154613,Molenweg,12,9919AH,Loppersum,8411,Algemeen overheidsbestuur,
112035.007,474961.885,V_000007681119_86923,11111111,120150111,358200018935873,358010018978681,1e J.C. Mensinglaan,27,1431RV,Aalsmeer,86923,Preventieve gezondheidszorg (geen arbobegeleiding),B
122166,486287,V_000007681135_862222,11111111,120150111,363200000416975,363010000757631,Nieuwe Prinsengracht,41,1018EG,Amsterdam,862222,Dagbehandelcentra voor geestelijke gezondheids- en verslavingszorgzorg,
125746,480723,V_000007681151_86104,11111111,120150111,363200000500956,363010001033575,Flierbosdreef,23,1102BV,Amsterdam Zuidoost,86104,Geestelijke gezondheids- en verslavingszorg met overnachting,
97527.1,433667.96,V_000023075546_8425,20110721,163657903,599200000285758,599010000192025,Groene tuin,321,3078KG,Rotterdam,8425,Brandweer,
71234.3,435171.7,V_000023075554_8425,20110721,163657903,501200002011636,501010002003918,Krammer,2,3232HE,Brielle,8425,Brandweer,
87508.93,430230.49,V_000023075511_8425,20110721,163657903,613200000145139,613010000145140,Schroeder van der Kolklaan,77,3172VJ,Poortugaal,8425,Brandweer,a
79076.939,457737.02,V_000024543446_8412,20120305,165104203,518200000883955,518010000883956,Scheveningseweg,303,2584AA,'s-Gravenhage,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
100522,431748,V_000023075538_8425,20110721,163657903,597200000272160,597010000272161,Mr. Troelstrastraat,2,2982AX,Ridderkerk,8425,Brandweer,
197384.231,356967.346,V_000000897752_86922,11111111,120150111,957200000008035,957010000123822,Schipperswal,36,6041TC,Roermond,86922,Arbobegeleiding en reïntegratie,
242621.774,588262.654,V_000005031958_8411,11111111,120150111,9200007676649,9010007681596,Boltweg,1,9791AC,Ten Boer,8411,Algemeen overheidsbestuur,
110821.36,471446.741,V_000007681097_86923,11111111,120150111,358200018935404,358010018976825,van Swietenstraat,35,1433NM,Kudelstaart,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
96649.076,430102.994,V_000023075198_8425,20110721,161729437,489200000244843,489010000244844,Maasstraat,30,2991AD,Barendrecht,8425,Brandweer,
74747,433013,V_000023075155_8425,20110721,161729437,501200002010304,501010002002586,Henry Fordstraat,44,3238BE,Zwartewaal,8425,Brandweer,
94051,444465,V_000023075163_8425,20110721,161729437,1621200000015848,1621010000021382,Bergweg-noord,41,2661CM,Bergschenhoek,8425,Brandweer,
92516,444914,V_000023075171_8425,20110721,161729437,1621200000011791,1621010000000105,Berkelse Poort,25,2651JX,Berkel en Rodenrijs,8425,Brandweer,
118713.495,477073.574,V_000007681070_86923,11111111,120150111,362200000022940,362010002022940,Melkweg,2,1188LB,Amstelveen,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
122314.669,478706.418,V_000007680996_86923,11111111,120150111,437200000003020,437010000007133,Koningin Julianalaan,16,1191CD,Ouderkerk aan de Amstel,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
120061.571,478477.383,V_000007680988_86923,11111111,120150111,362200000173245,362010002173245,Laan van de Helende Meesters,4,1186AM,Amstelveen,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
121491.398,488541.775,V_000027127109_84231,20130415,90359760,363200012065100,363010012064954,IJdok,20,1013MM,Amsterdam,84231,Rechtspraak,
124274.721,482961.645,V_000007680961_86923,11111111,120150111,437200000003606,437010000005739,Lunaweg,1,1115TA,Duivendrecht,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
190902,552882,V_000008483884_8411,11111111,120150111,74200000390939,74010000390940,Crackstraat,2,8441ES,Heerenveen,8411,Algemeen overheidsbestuur,
216336,587126,V_000005298121_8411,11111111,120150111,56200000013243,56010000014758,Kievitsweg,20,9843HA,Grijpskerk,8411,Algemeen overheidsbestuur,
124083,490430,V_000007680910_8412,11111111,120150111,363200000476521,363010000994527,Buikslotermeerplein,2000,1025XL,Amsterdam,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
140770.967,455326.504,V_000023527250_86101,20111003,95639916,344200000134554,344010000041439,Heidelberglaan,100,3584CX,Utrecht,86101,Universitair medische centra,
223059,585195,V_000005298180_8411,11111111,120150111,56200000012500,56010000001167,Hooiweg,9,9801AJ,Zuidhorn,8411,Algemeen overheidsbestuur,
117256,485497,V_000007680899_8412,11111111,120150111,363200000493883,363010001017518,Pieter Calandlaan,1,1065KH,Amsterdam,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
