collection_time,source_url,name,url_nationale_ombudsman
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Faunafonds,https://www.nationaleombudsman.nl/instanties/faunafonds
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Felua-Groep,https://www.nationaleombudsman.nl/instanties/felua-groep
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Filmfonds (zie ook onder Stichting Nederlandse Fonds voor de Film),https://www.nationaleombudsman.nl/instanties/filmfonds-zie-ook-onder-stichting-nederlandse-fonds-voor-de-film
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Fonds arbeidsongeschiktheidsverzekering overheidspersoneel (Faop),https://www.nationaleombudsman.nl/instanties/fonds-arbeidsongeschiktheidsverzekering-overheidspersoneel-faop
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Fonds voor Amateurkunst en Podiumkunsten,https://www.nationaleombudsman.nl/instanties/fonds-voor-amateurkunst-en-podiumkunsten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,"Fonds voor beeldende kunst, vormgeving en bouwkunst",https://www.nationaleombudsman.nl/instanties/fonds-voor-beeldende-kunst-vormgeving-en-bouwkunst
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Fonds voor de Scheppende Toonkunst,https://www.nationaleombudsman.nl/instanties/fonds-voor-de-scheppende-toonkunst
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,GAD Gewest Gooi - en Vechtstreek,https://www.nationaleombudsman.nl/instanties/gewest-gooi-en-vechtstreek
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gelders Archief,https://www.nationaleombudsman.nl/instanties/gelders-archief
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeenschappelijk Belastingkantoor Lococensus-Tricijn (GBLT),https://www.nationaleombudsman.nl/instanties/gemeenschappelijk-belastingkantoor-lococensus-tricijn-gblt
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeenschappelijke Belasting- en Registratiedienst (GBRD Parkstad Limburg),https://www.nationaleombudsman.nl/instanties/gemeenschappelijke-belasting-en-registratiedienst-gbrd-parkstad-limburg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeenschappelijke regeling Meerstad,https://www.nationaleombudsman.nl/instanties/gemeenschappelijke-regeling-meerstad
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeenschappelijke Regeling SED organisatie,https://www.nationaleombudsman.nl/instanties/gemeenschappelijke-regeling-sed-organisatie
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente 's-Hertogenbosch,https://www.nationaleombudsman.nl/instanties/s-hertogenbosch
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Aa en Hunze,https://www.nationaleombudsman.nl/instanties/aa-en-hunze
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Aalburg,https://www.nationaleombudsman.nl/instanties/aalburg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Aalsmeer,https://www.nationaleombudsman.nl/instanties/gemeente-aalsmeer
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Aalten,https://www.nationaleombudsman.nl/instanties/aalten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Achtkarspelen,https://www.nationaleombudsman.nl/instanties/achtkarspelen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Alblasserdam,https://www.nationaleombudsman.nl/instanties/alblasserdam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Albrandswaard,https://www.nationaleombudsman.nl/instanties/albrandswaard
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Alkmaar,https://www.nationaleombudsman.nl/instanties/alkmaar
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Almelo,https://www.nationaleombudsman.nl/instanties/almelo
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Almere,https://www.nationaleombudsman.nl/instanties/almere
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Alphen aan den rijn,https://www.nationaleombudsman.nl/instanties/gemeente-alphen-aan-den-rijn
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Alphen-Chaam,https://www.nationaleombudsman.nl/instanties/alphen-chaam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Ameland,https://www.nationaleombudsman.nl/instanties/ameland
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Amersfoort,https://www.nationaleombudsman.nl/instanties/amersfoort
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Amstelveen,https://www.nationaleombudsman.nl/instanties/amstelveen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Amsterdam,https://www.nationaleombudsman.nl/instanties/amsterdam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Apeldoorn,https://www.nationaleombudsman.nl/instanties/apeldoorn
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Appingedam,https://www.nationaleombudsman.nl/instanties/appingedam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Arnhem,https://www.nationaleombudsman.nl/instanties/arnhem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Assen,https://www.nationaleombudsman.nl/instanties/assen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Asten,https://www.nationaleombudsman.nl/instanties/asten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Baarle-Nassau,https://www.nationaleombudsman.nl/instanties/baarle-nassau
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Baarn,https://www.nationaleombudsman.nl/instanties/baarn
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Barendrecht,https://www.nationaleombudsman.nl/instanties/barendrecht
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Barneveld,https://www.nationaleombudsman.nl/instanties/barneveld
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bedum,https://www.nationaleombudsman.nl/instanties/bedum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Beek,https://www.nationaleombudsman.nl/instanties/beek
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Beemster,https://www.nationaleombudsman.nl/instanties/beemster
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Beesel,https://www.nationaleombudsman.nl/instanties/beesel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bellingwedde,https://www.nationaleombudsman.nl/instanties/bellingwedde
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Berg en Dal,https://www.nationaleombudsman.nl/instanties/groesbeek
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bergeijk,https://www.nationaleombudsman.nl/instanties/bergeijk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bergen (Limburg),https://www.nationaleombudsman.nl/instanties/bergen-limburg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bergen (Noord-Holland),https://www.nationaleombudsman.nl/instanties/bergen-noord-holland
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bergen op Zoom,https://www.nationaleombudsman.nl/instanties/bergen-op-zoom
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Berkelland,https://www.nationaleombudsman.nl/instanties/berkelland
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bernheze,https://www.nationaleombudsman.nl/instanties/bernheze
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Best,https://www.nationaleombudsman.nl/instanties/best
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Beuningen,https://www.nationaleombudsman.nl/instanties/beuningen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Beverwijk,https://www.nationaleombudsman.nl/instanties/beverwijk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Binnenmaas,https://www.nationaleombudsman.nl/instanties/binnenmaas
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bladel,https://www.nationaleombudsman.nl/instanties/bladel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Blaricum,https://www.nationaleombudsman.nl/instanties/blaricum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bloemendaal,https://www.nationaleombudsman.nl/instanties/bloemendaal
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bodegraven-Reeuwijk,https://www.nationaleombudsman.nl/instanties/bodegraven-reeuwijk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Boekel,https://www.nationaleombudsman.nl/instanties/boekel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Borger-Odoorn,https://www.nationaleombudsman.nl/instanties/borger-odoorn
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Borne,https://www.nationaleombudsman.nl/instanties/borne
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Borsele,https://www.nationaleombudsman.nl/instanties/borsele
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Boxmeer,https://www.nationaleombudsman.nl/instanties/boxmeer
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Boxtel,https://www.nationaleombudsman.nl/instanties/boxtel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Breda,https://www.nationaleombudsman.nl/instanties/breda
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Brielle,https://www.nationaleombudsman.nl/instanties/brielle
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bronckhorst,https://www.nationaleombudsman.nl/instanties/bronckhorst
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Brummen,https://www.nationaleombudsman.nl/instanties/brummen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Brunssum,https://www.nationaleombudsman.nl/instanties/brunssum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bunnik,https://www.nationaleombudsman.nl/instanties/bunnik
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bunschoten,https://www.nationaleombudsman.nl/instanties/bunschoten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Buren,https://www.nationaleombudsman.nl/instanties/buren
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Bussum,https://www.nationaleombudsman.nl/instanties/bussum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Capelle aan den IJssel,https://www.nationaleombudsman.nl/instanties/capelle-aan-den-ijssel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Castricum,https://www.nationaleombudsman.nl/instanties/castricum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Coevorden,https://www.nationaleombudsman.nl/instanties/coevorden
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Cranendonck,https://www.nationaleombudsman.nl/instanties/cranendonck
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Cromstrijen,https://www.nationaleombudsman.nl/instanties/cromstrijen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Cuijk,https://www.nationaleombudsman.nl/instanties/cuijk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Culemborg,https://www.nationaleombudsman.nl/instanties/culemborg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dalfsen,https://www.nationaleombudsman.nl/instanties/dalfsen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dantumadiel,https://www.nationaleombudsman.nl/instanties/dantumadiel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente De Bilt,https://www.nationaleombudsman.nl/instanties/de-bilt
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente De Friese Meren / De Fryske Marren (voormalig Skarsterlân),https://www.nationaleombudsman.nl/instanties/gemeente-de-friese-meren-de-fryske-marren-voormalig-skarsterlan
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente De Marne,https://www.nationaleombudsman.nl/instanties/de-marne
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente De Ronde Venen,https://www.nationaleombudsman.nl/instanties/de-ronde-venen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente De Wolden,https://www.nationaleombudsman.nl/instanties/de-wolden
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Delft,https://www.nationaleombudsman.nl/instanties/delft
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Delfzijl,https://www.nationaleombudsman.nl/instanties/delfzijl
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Den Haag,https://www.nationaleombudsman.nl/instanties/den-haag
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Den Helder,https://www.nationaleombudsman.nl/instanties/den-helder
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Deurne,https://www.nationaleombudsman.nl/instanties/deurne
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Deventer,https://www.nationaleombudsman.nl/instanties/deventer
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Diemen,https://www.nationaleombudsman.nl/instanties/diemen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dinkelland,https://www.nationaleombudsman.nl/instanties/dinkelland
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Doesburg,https://www.nationaleombudsman.nl/instanties/doesburg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Doetinchem,https://www.nationaleombudsman.nl/instanties/gemeente-doetinchem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dongen,https://www.nationaleombudsman.nl/instanties/dongen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dongeradeel,https://www.nationaleombudsman.nl/instanties/dongeradeel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dordrecht,https://www.nationaleombudsman.nl/instanties/dordrecht
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Drechterland,https://www.nationaleombudsman.nl/instanties/drechterland-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Drimmelen,https://www.nationaleombudsman.nl/instanties/drimmelen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Dronten,https://www.nationaleombudsman.nl/instanties/dronten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Druten,https://www.nationaleombudsman.nl/instanties/druten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Duiven,https://www.nationaleombudsman.nl/instanties/duiven
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Echt-Susteren,https://www.nationaleombudsman.nl/instanties/echt-susteren
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Edam-Volendam,https://www.nationaleombudsman.nl/instanties/edam-volendam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Ede,https://www.nationaleombudsman.nl/instanties/ede
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Eemnes,https://www.nationaleombudsman.nl/instanties/eemnes
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Eemsmond,https://www.nationaleombudsman.nl/instanties/eemsmond
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Eersel,https://www.nationaleombudsman.nl/instanties/eersel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Eijsden-Margraten,https://www.nationaleombudsman.nl/instanties/eijsden-margraten-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Eindhoven,https://www.nationaleombudsman.nl/instanties/eindhoven
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Elburg,https://www.nationaleombudsman.nl/instanties/elburg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Emmen,https://www.nationaleombudsman.nl/instanties/emmen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Enkhuizen,https://www.nationaleombudsman.nl/instanties/enkhuizen-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Enschede,https://www.nationaleombudsman.nl/instanties/enschede
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Epe,https://www.nationaleombudsman.nl/instanties/epe
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Ermelo,https://www.nationaleombudsman.nl/instanties/ermelo
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Etten-Leur,https://www.nationaleombudsman.nl/instanties/etten-leur
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Ferwerderadiel,https://www.nationaleombudsman.nl/instanties/ferwerderadiel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Franekeradeel,https://www.nationaleombudsman.nl/instanties/franekeradeel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Geertruidenberg,https://www.nationaleombudsman.nl/instanties/geertruidenberg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Geldermalsen,https://www.nationaleombudsman.nl/instanties/geldermalsen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Geldrop-Mierlo,https://www.nationaleombudsman.nl/instanties/geldrop-mierlo
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gemert-Bakel,https://www.nationaleombudsman.nl/instanties/gemert-bakel
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gennep,https://www.nationaleombudsman.nl/instanties/gennep
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Giessenlanden,https://www.nationaleombudsman.nl/instanties/giessenlanden-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gilze en Rijen,https://www.nationaleombudsman.nl/instanties/gilze-en-rijen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Goeree-Overflakkee,https://www.nationaleombudsman.nl/instanties/goeree-overflakkee-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Goes,https://www.nationaleombudsman.nl/instanties/goes
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Goirle,https://www.nationaleombudsman.nl/instanties/goirle
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gooise Meren,https://www.nationaleombudsman.nl/instanties/gemeente-gooise-meren-
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gorinchem,https://www.nationaleombudsman.nl/instanties/gorinchem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gouda,https://www.nationaleombudsman.nl/instanties/gouda
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Grave,https://www.nationaleombudsman.nl/instanties/grave
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Groningen,https://www.nationaleombudsman.nl/instanties/groningen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Grootegast,https://www.nationaleombudsman.nl/instanties/grootegast
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Gulpen-Wittem,https://www.nationaleombudsman.nl/instanties/gulpen-wittem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haaksbergen,https://www.nationaleombudsman.nl/instanties/haaksbergen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haaren,https://www.nationaleombudsman.nl/instanties/haaren
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haarlem,https://www.nationaleombudsman.nl/instanties/haarlem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haarlemmerliede en Spaarnwoude,https://www.nationaleombudsman.nl/instanties/haarlemmerliede-en-spaarnwoude
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haarlemmermeer,https://www.nationaleombudsman.nl/instanties/haarlemmermeer
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Halderberge,https://www.nationaleombudsman.nl/instanties/halderberge
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hardenberg,https://www.nationaleombudsman.nl/instanties/hardenberg
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Harderwijk,https://www.nationaleombudsman.nl/instanties/harderwijk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hardinxveld-Giessendam,https://www.nationaleombudsman.nl/instanties/hardinxveld-giessendam
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Haren,https://www.nationaleombudsman.nl/instanties/haren
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Harlingen,https://www.nationaleombudsman.nl/instanties/harlingen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hattem,https://www.nationaleombudsman.nl/instanties/hattem
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heemskerk,https://www.nationaleombudsman.nl/instanties/heemskerk
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heemstede,https://www.nationaleombudsman.nl/instanties/heemstede
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heerde,https://www.nationaleombudsman.nl/instanties/heerde
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heerenveen,https://www.nationaleombudsman.nl/instanties/heerenveen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heerhugowaard,https://www.nationaleombudsman.nl/instanties/heerhugowaard
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heerlen,https://www.nationaleombudsman.nl/instanties/heerlen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heeze-Leende,https://www.nationaleombudsman.nl/instanties/heeze-leende
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heiloo,https://www.nationaleombudsman.nl/instanties/heiloo
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hellendoorn,https://www.nationaleombudsman.nl/instanties/hellendoorn
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hellevoetsluis,https://www.nationaleombudsman.nl/instanties/hellevoetsluis
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Helmond,https://www.nationaleombudsman.nl/instanties/helmond
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hendrik-Ido-Ambacht,https://www.nationaleombudsman.nl/instanties/hendrik-ido-ambacht
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hengelo,https://www.nationaleombudsman.nl/instanties/hengelo
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Het Bildt,https://www.nationaleombudsman.nl/instanties/het-bildt
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heumen,https://www.nationaleombudsman.nl/instanties/heumen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Heusden,https://www.nationaleombudsman.nl/instanties/heusden
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hillegom,https://www.nationaleombudsman.nl/instanties/hillegom
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hilvarenbeek,https://www.nationaleombudsman.nl/instanties/hilvarenbeek
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hilversum,https://www.nationaleombudsman.nl/instanties/hilversum
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hof van Twente,https://www.nationaleombudsman.nl/instanties/hof-van-twente
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hollands Kroon,https://www.nationaleombudsman.nl/instanties/hollands-kroon
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hoogeveen,https://www.nationaleombudsman.nl/instanties/hoogeveen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hoogezand-Sappemeer,https://www.nationaleombudsman.nl/instanties/hoogezand-sappemeer
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Hoorn,https://www.nationaleombudsman.nl/instanties/hoorn-per-1-januari-2013
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Gemeente Horst aan de Maas,https://www.nationaleombudsman.nl/instanties/horst-aan-de-maas
