collection_time,source_url,organisatienaam,oin,afgifte_datum
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Servicepunt71,00000001850227914000,29-04-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Shared Service Centre DeSom,00000001823809572000,26-01-2016
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Sociaal en Cultureel Planbureau,00000004000000053000,07-12-2010
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Sociale Verzekeringsbank,00000001002179908000,09-01-2009
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Spir-It,00000004000000047000,29-11-2010
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Staatsbosbeheer,00000001806511588000,03-09-2015
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Staatstoezicht op de Mijnen,00000004000000016000,09-11-2010
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stg. Tijd. Ondersteuning Jeugdhulp en AMHK Haaglanden STOJAH,00000001854508934000,04-12-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting 'Hulp en Steun' Buro voor Schuldhulp,00000001806995324000,18-12-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Blijf Groep,00000001808740179000,07-01-2015
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Gereformeerde Jeugdbescherming (SGJb),00000001804560328000,30-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Inlichtingenbureau,00000001810207357000,07-05-2013
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Intervence,00000001811773644000,30-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Kontext,00000001805854812000,23-12-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Netwerk Gerechtsdeurwaarders,00000001803680156000,16-08-2010
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Nidos,00000001810264481000,31-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Pensioenfonds ABP,00000001002270857000,13-01-2016
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Regiecentrum Bescherming en Veiligheid,00000001811910544000,29-10-2014
06/09/2016 23:07:53,https://register.digikoppeling.nl/overview/index?searchText=&offset=660&max=30&sort=sortName&order=asc,Stichting Regiecentrum Bescherming en Veiligheid - Veilig Thuis,00000002811910544001,07-11-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Rinis,00000001805544434000,05-01-2010
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting SVB-BGT,00000001853935609000,06-11-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Slachtofferhulp Nederland,00000001007083956000,07-01-2015
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Studielink,00000001817922593000,02-07-2015
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Veilig Thuis Kennemerland,00000001855727317000,04-12-2015
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Veilig Thuis Midden-Brabant,00000001855831054000,25-01-2016
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Stichting Waternet,00000003412165930000,23-07-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Studiecentrum Rechtspleging,00000004000000073000,01-06-2011
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Syntrophos,00000001852523920000,29-08-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Tribuut Belastingsamenwerking,00000001824173090000,04-01-2016
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Tweede Kamer der Staten-Generaal,00000002813512979000,19-08-2015
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Uitvoeringsinstituut Werknemersverzekeringen (UWV),00000001810220350000,08-07-2009
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Uitvoeringsorganisatie Bedrijfsvoering Rijk (UBR),00000004000000059000,24-12-2010
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Drenthe,00000001810690457000,16-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Gelderland Midden,00000002802611266001,25-11-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Gelderland Noord en Oost,00000002802611266002,16-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Gelderland Zuid,00000001800334930000,15-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Noord-Holland Noord,00000002817205767001,22-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis Rotterdam Rijnmond,00000002811215878001,29-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veilig Thuis West-Brabant,00000001854633613000,16-12-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veiligheidsregio Brabant Zuidoost,00000001001902726000,25-08-2016
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veiligheidsregio Haaglanden,00000001803316732000,07-01-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veiligheidsregio IJsselland,00000001820191164000,05-11-2009
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Veiligheidsregio Limburg Noord,00000001810240245000,27-04-2010
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Vereniging Gelders Genootschap,00000001002620339000,05-08-2010
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,WSG Amsterdam,00000001812832851000,30-10-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Waarderingskamer,00000001803577059000,31-03-2009
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Waterschap Aa en Maas,00000001812296473000,20-10-2011
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Waterschap Brabantse Delta,00000001812566762000,23-07-2014
06/09/2016 23:07:56,https://register.digikoppeling.nl/overview/index?searchText=&offset=690&max=30&sort=sortName&order=asc,Waterschap De Dommel,00000001001708971000,15-03-2012
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Drents Overijsselse Delta,00000001855566036000,04-02-2016
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Groot Salland,00000001805145953000,24-07-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Hollandse Delta,00000001813361576000,18-02-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Hunze en Aa's,00000001808393029000,02-12-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Noorderzijlvest,00000001808174071000,26-08-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Peel en Maasvallei,00000001802305556000,15-12-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Reest en Wieden,00000001808373894000,23-07-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Rijn en Ijssel,00000001805432759000,20-03-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Rivierenland,00000001810912314000,26-05-2010
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Roer en Overmaas,00000001812361155000,26-03-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Scheldestromen,00000001850108275000,17-05-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Vallei & Veluwe,00000001852310274000,30-07-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Vechtstromen,00000001853261179000,17-12-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Waterschap Zuiderzeeland,00000003321640840000,13-06-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Werk en Inkomen Hoeksche Waard,00000001812663214000,21-08-2013
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,WerkSaam Westfriesland,00000001001516735000,26-11-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Werkorganisatie Duivenvoorde,00000001823662330000,27-11-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,"Werkorganisatie gemeenten Cuijk, Grave, Mill en Sint Hubert",00000001853370400000,20-06-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Wetterskip Fryslan,00000001812535303000,21-03-2014
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,Zorginstituut Nederland,00000001001900584000,07-12-2010
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,de Kompanjie,00000001823258919000,07-03-2016
06/09/2016 23:07:59,https://register.digikoppeling.nl/overview/index?searchText=&offset=720&max=30&sort=sortName&order=asc,infobox Crimineel & Onverklaarbaar Vermogen,00000004003214394000,17-08-2016
