collection_date,owms_label,owms_uri,don_uri,don_label,afkorting,endDate,parent,type,opvolger_label
24/08/2016,Stichting Fonds Patiënten Gehandicapten en Ouderen,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_Patienten_Gehandicapten_en_Ouderen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds voor Amateurkunst en Podiumkunsten,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_voor_Amateurkunst_en_Podiumkunsten,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds voor Cultuurparticipatie,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_voor_Cultuurparticipatie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds voor de Letteren,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_voor_de_Letteren,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds voor de Scheppende Toonkunst,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_voor_de_Scheppende_Toonkunst,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds voor Podiumprogrammering en marketing,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_voor_Podiumprogrammering_en_marketing,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds vrijwillig vervroegd uittreden overheidspersoneel,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_vrijwillig_vervroegd_uittreden_overheidspersoneel,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Fonds Watersnood,http://standaarden.overheid.nl/owms/terms/Stichting_Fonds_Watersnood,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Het Gebaar,http://standaarden.overheid.nl/owms/terms/Stichting_Het_Gebaar,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,stichting ICTU,http://standaarden.overheid.nl/owms/terms/stichting_ictu,https://data.overheid.nl/overheidsorganisatie/stichting-ictu,stichting ICTU,,,,Overheidsorganisatie,
24/08/2016,Stichting Inschrijving Eigen Vervoer,http://standaarden.overheid.nl/owms/terms/Stichting_Inschrijving_Eigen_Vervoer,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Joods Humanitair Fonds,http://standaarden.overheid.nl/owms/terms/Stichting_Joods_Humanitair_Fonds,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Kwaliteitscontrolebureau voor Groenten en Fruit,http://standaarden.overheid.nl/owms/terms/Stichting_Kwaliteitscontrolebureau_voor_Groenten_en_Fruit,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Maror-gelden Overheid,http://standaarden.overheid.nl/owms/terms/Stichting_Maror-gelden_Overheid,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nationale en Internationale Wegvervoer Organisatie,http://standaarden.overheid.nl/owms/terms/Stichting_Nationale_en_Internationale_Wegvervoer_Organisatie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlands Fonds voor de Film,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlands_Fonds_voor_de_Film,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlands Fonds voor Podiumkunsten+,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlands_Fonds_voor_Podiumkunsten+,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlands Letterenfonds,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlands_Letterenfonds,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlands Literair Produktie- en Vertalingenfonds,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlands_Literair_Produktie-_en_Vertalingenfonds,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlandse Algemene Keuringsdienst Tuinbouw,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlandse_Algemene_Keuringsdienst_Tuinbouw,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nederlandse Algemene Keuringsdienst voor Zaaizaad en Pootgoed Landbouwgewassen,http://standaarden.overheid.nl/owms/terms/Stichting_Nederlandse_Algemene_Keuringsdienst_voor_Zaaizaad_en_Pootgoed_Landbouwgewassen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Nidos,http://standaarden.overheid.nl/owms/terms/Stichting_Nidos,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Ontwikkelings- en Saneringsfonds voor de Landbouw,http://standaarden.overheid.nl/owms/terms/Stichting_Ontwikkelings-_en_Saneringsfonds_voor_de_Landbouw,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Ontwikkelings- en Saneringsfonds voor de Visserij,http://standaarden.overheid.nl/owms/terms/Stichting_Ontwikkelings-_en_Saneringsfonds_voor_de_Visserij,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Participatiefonds voor het Onderwijs,http://standaarden.overheid.nl/owms/terms/Stichting_Participatiefonds_voor_het_Onderwijs,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Rechtsherstel Sinti en Roma,http://standaarden.overheid.nl/owms/terms/Stichting_Rechtsherstel_Sinti_en_Roma,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Reclassering Nederland,http://standaarden.overheid.nl/owms/terms/Stichting_Reclassering_Nederland,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting SKAL,http://standaarden.overheid.nl/owms/terms/Stichting_SKAL,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Stimuleringsfonds Nederlandse Culturele Mediaproducties (Mediafonds),http://standaarden.overheid.nl/owms/terms/Stichting_Stimuleringsfonds_Nederlandse_Culturele_Mediaproducties_(Mediafonds),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Stimuleringsfonds Openbare Gezondheidszorg,http://standaarden.overheid.nl/owms/terms/Stichting_Stimuleringsfonds_Openbare_Gezondheidszorg,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Stimuleringsfonds voor Architectuur,http://standaarden.overheid.nl/owms/terms/Stichting_Stimuleringsfonds_voor_Architectuur,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Uitvoering Omslagregelingen WTZ,http://standaarden.overheid.nl/owms/terms/Stichting_Uitvoering_Omslagregelingen_WTZ,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting VAM,http://standaarden.overheid.nl/owms/terms/Stichting_VAM,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Vervangingsfonds en Bedrijfsgezondheidszorg voor het Onderwijs,http://standaarden.overheid.nl/owms/terms/Stichting_Vervangingsfonds_en_Bedrijfsgezondheidszorg_voor_het_Onderwijs,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Waarborgfonds Eigen Woningen,http://standaarden.overheid.nl/owms/terms/Stichting_Waarborgfonds_Eigen_Woningen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Waarborgfonds Motorverkeer,http://standaarden.overheid.nl/owms/terms/Stichting_Waarborgfonds_Motorverkeer,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Stichting Ziektekostenverzekering Krijgsmacht,http://standaarden.overheid.nl/owms/terms/Stichting_Ziektekostenverzekering_Krijgsmacht,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Stichtse Groenlanden,http://standaarden.overheid.nl/owms/terms/Stichtse_Groenlanden,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Stichtse Vecht,http://standaarden.overheid.nl/owms/terms/Stichtse_Vecht,,,,,,Gemeente,
24/08/2016,Stimuleringsfonds Nederlandse Culturele Omroepproducties,http://standaarden.overheid.nl/owms/terms/Stimuleringsfonds_Nederlandse_Culturele_Omroepproducties,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Streekraad Oost-Groningen,http://standaarden.overheid.nl/owms/terms/Streekraad_Oost-Groningen,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Strijen,http://standaarden.overheid.nl/owms/terms/Strijen_(gemeente),https://data.overheid.nl/overheidsorganisatie/strijen,Strijen,,,,Gemeente,
24/08/2016,Stuurgroep Waddenprovincies,http://standaarden.overheid.nl/owms/terms/Stuurgroep_Waddenprovincies,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Súdwest-Fryslân,http://standaarden.overheid.nl/owms/terms/Sudwest_Fryslan,,,,,,Gemeente,
24/08/2016,Súdwest Fryslân,http://standaarden.overheid.nl/owms/terms/Sudwest_Fryslan_oud,,,,,,Gemeente,
24/08/2016,Susteren,http://standaarden.overheid.nl/owms/terms/Susteren_(gemeente),https://data.overheid.nl/overheidsorganisatie/susteren,Susteren,,31/12/02,,Gemeente,Echt-Susteren
24/08/2016,"Samenwerkingsverband vastgoedinformatie, heffing en waardebepaling",http://standaarden.overheid.nl/owms/terms/svhw,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,De Waddeneilanden,http://standaarden.overheid.nl/owms/terms/svwad,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Swalmen,http://standaarden.overheid.nl/owms/terms/Swalmen_(gemeente),https://data.overheid.nl/overheidsorganisatie/swalmen,Swalmen,,31/12/06,,Gemeente,Roermond
24/08/2016,Samenwerking De Bevelanden,http://standaarden.overheid.nl/owms/terms/swdbl,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Accountantskamer NIVRA,http://standaarden.overheid.nl/owms/terms/tacakn,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Raad van Discipline Amsterdam,http://standaarden.overheid.nl/owms/terms/tadrams,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Raad van Discipline Arnhem-Leeuwarden,http://standaarden.overheid.nl/owms/terms/tadrarl,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Raad van Discipline Arnhem,http://standaarden.overheid.nl/owms/terms/tadrarn,,,,31/12/12,,Tuchtrechtelijke instantie,Raad van Discipline Arnhem-Leeuwarden
24/08/2016,Raad van Discipline Leeuwarden,http://standaarden.overheid.nl/owms/terms/tadrlee,,,,31/12/12,,Tuchtrechtelijke instantie,Raad van Discipline Arnhem-Leeuwarden
24/08/2016,Raad van Discipline 's-Gravenhage,http://standaarden.overheid.nl/owms/terms/tadrsgr,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Raad van Discipline 's-Hertogenbosch,http://standaarden.overheid.nl/owms/terms/tadrshe,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Hof van Discipline,http://standaarden.overheid.nl/owms/terms/tahvd,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tuchtgerecht Productschap Akkerbouw,http://standaarden.overheid.nl/owms/terms/taktpa,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tuchtgerecht Bloembollenkeuringsdienst,http://standaarden.overheid.nl/owms/terms/tbbbkd,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Skal-Tuchtgerecht,http://standaarden.overheid.nl/owms/terms/tbpskal,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Veterinair Beroepscollege,http://standaarden.overheid.nl/owms/terms/tdivbc,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Veterinair Tuchtcollege,http://standaarden.overheid.nl/owms/terms/tdivtc,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Technische Adviescommissie Waterkeringen,http://standaarden.overheid.nl/owms/terms/Technische_Adviescommissie_Waterkeringen,,,,,,Adviescollege,
24/08/2016,Tegelen,http://standaarden.overheid.nl/owms/terms/Tegelen_(gemeente),https://data.overheid.nl/overheidsorganisatie/tegelen,Tegelen,,31/12/00,,Gemeente,Venlo
24/08/2016,Ten Boer,http://standaarden.overheid.nl/owms/terms/Ten_Boer_(gemeente),https://data.overheid.nl/overheidsorganisatie/ten-boer,Ten Boer,,,,Gemeente,
24/08/2016,TenneT,http://standaarden.overheid.nl/owms/terms/TenneT,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Ter Aar,http://standaarden.overheid.nl/owms/terms/Ter_Aar_(gemeente),https://data.overheid.nl/overheidsorganisatie/ter-aar,Ter Aar,,31/12/06,,Gemeente,Nieuwkoop
24/08/2016,Terneuzen,http://standaarden.overheid.nl/owms/terms/Terneuzen,,,,,,Gemeente,
24/08/2016,Terschelling,http://standaarden.overheid.nl/owms/terms/Terschelling_(gemeente),https://data.overheid.nl/overheidsorganisatie/terschelling,Terschelling,,,,Gemeente,
24/08/2016,Texel,http://standaarden.overheid.nl/owms/terms/Texel_(gemeente),https://data.overheid.nl/overheidsorganisatie/texel,Texel,,,,Gemeente,
24/08/2016,Teylingen,http://standaarden.overheid.nl/owms/terms/Teylingen,,,,,,Gemeente,
24/08/2016,Kamer voor Gerechtsdeurwaarders,http://standaarden.overheid.nl/owms/terms/tgdkg,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tuchtgerecht Kwaliteits-Controle-Bureau,http://standaarden.overheid.nl/owms/terms/tgfkcb,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Centraal Tuchtcollege voor de Gezondheidszorg,http://standaarden.overheid.nl/owms/terms/tgzctg,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Regionaal Tuchtcollege voor de Gezondheidszorg Amsterdam,http://standaarden.overheid.nl/owms/terms/tgzrams,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Regionaal Tuchtcollege voor de Gezondheidszorg Eindhoven,http://standaarden.overheid.nl/owms/terms/tgzrein,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Regionaal Tuchtcollege voor de Gezondheidszorg Groningen,http://standaarden.overheid.nl/owms/terms/tgzrgro,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Regionaal Tuchtcollege voor de Gezondheidszorg 's-Gravenhage,http://standaarden.overheid.nl/owms/terms/tgzrsgr,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Regionaal Tuchtcollege voor de Gezondheidszorg Zwolle,http://standaarden.overheid.nl/owms/terms/tgzrzwo,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tholen,http://standaarden.overheid.nl/owms/terms/Tholen_(gemeente),https://data.overheid.nl/overheidsorganisatie/tholen,Tholen,,,,Gemeente,
24/08/2016,Thorn,http://standaarden.overheid.nl/owms/terms/Thorn_(gemeente),https://data.overheid.nl/overheidsorganisatie/thorn,Thorn,,31/12/06,,Gemeente,Maasgouw
24/08/2016,Tiel,http://standaarden.overheid.nl/owms/terms/Tiel_(gemeente),https://data.overheid.nl/overheidsorganisatie/tiel,Tiel,,,,Gemeente,
24/08/2016,Tilburg,http://standaarden.overheid.nl/owms/terms/Tilburg_(gemeente),https://data.overheid.nl/overheidsorganisatie/tilburg,Tilburg,,,,Gemeente,
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Alkmaar,http://standaarden.overheid.nl/owms/terms/tnokalk,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Amsterdam
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Almelo,http://standaarden.overheid.nl/owms/terms/tnokalm,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Amsterdam,http://standaarden.overheid.nl/owms/terms/tnokams,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Amsterdam
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Arnhem,http://standaarden.overheid.nl/owms/terms/tnokarn,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Assen,http://standaarden.overheid.nl/owms/terms/tnokass,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Breda,http://standaarden.overheid.nl/owms/terms/tnokbre,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort 's-Hertogenbosch
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Dordrecht,http://standaarden.overheid.nl/owms/terms/tnokdor,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Den Haag
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Groningen,http://standaarden.overheid.nl/owms/terms/tnokgro,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Haarlem,http://standaarden.overheid.nl/owms/terms/tnokhaa,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Amsterdam
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Leeuwarden,http://standaarden.overheid.nl/owms/terms/tnoklee,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Maastricht,http://standaarden.overheid.nl/owms/terms/tnokmaa,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort 's-Hertogenbosch
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Middelburg,http://standaarden.overheid.nl/owms/terms/tnokmid,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort 's-Hertogenbosch
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Roermond,http://standaarden.overheid.nl/owms/terms/tnokroe,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort 's-Hertogenbosch
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Rotterdam,http://standaarden.overheid.nl/owms/terms/tnokrot,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Den Haag
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen 's-Gravenhage,http://standaarden.overheid.nl/owms/terms/tnoksgr,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Den Haag
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen 's-Hertogenbosch,http://standaarden.overheid.nl/owms/terms/tnokshe,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort 's-Hertogenbosch
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Utrecht,http://standaarden.overheid.nl/owms/terms/tnokutr,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Zwolle-Lelystad,http://standaarden.overheid.nl/owms/terms/tnokzly,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer van Toezicht over de notarissen en kandidaat-notarissen Zutphen,http://standaarden.overheid.nl/owms/terms/tnokzut,,,,31/12/12,,Tuchtrechtelijke instantie,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden
24/08/2016,Kamer voor het notariaat in het ressort Amsterdam,http://standaarden.overheid.nl/owms/terms/tnorams,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Kamer voor het notariaat in het ressort Arnhem-Leeuwarden,http://standaarden.overheid.nl/owms/terms/tnorarl,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Kamer voor het notariaat in het ressort Den Haag,http://standaarden.overheid.nl/owms/terms/tnordha,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Kamer voor het notariaat in het ressort 's-Hertogenbosch,http://standaarden.overheid.nl/owms/terms/tnorshe,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tuchtgerecht Productschap Pluimvee en Eieren,http://standaarden.overheid.nl/owms/terms/tpetpve,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tribuut belastingsamenwerking,http://standaarden.overheid.nl/owms/terms/tribuut,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Tuchtcollege voor de Scheepvaart,http://standaarden.overheid.nl/owms/terms/tscts,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tubbergen,http://standaarden.overheid.nl/owms/terms/Tubbergen_(gemeente),https://data.overheid.nl/overheidsorganisatie/tubbergen,Tubbergen,,,,Gemeente,
24/08/2016,Tuchtcolleges voor de Gezondheidszorg (cluster),http://standaarden.overheid.nl/owms/terms/Tuchtcolleges_voor_de_Gezondheidszorg_cluster,,,,,,Overheidsorganisatie,
24/08/2016,Tuchtgerecht Productschap Vis,http://standaarden.overheid.nl/owms/terms/tvstpv,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tuchtgerecht Productschap Vee en Vlees,http://standaarden.overheid.nl/owms/terms/tvvtpvv,,,,,,Tuchtrechtelijke instantie,
24/08/2016,Tweede Kamer der Staten-Generaal,http://standaarden.overheid.nl/owms/terms/Tweede_Kamer_der_Staten-Generaal,,,,,,Staten-Generaal,
24/08/2016,Twenterand,http://standaarden.overheid.nl/owms/terms/Twenterand,,,,,,Gemeente,
24/08/2016,Tynaarlo,http://standaarden.overheid.nl/owms/terms/Tynaarlo,,,,,,Gemeente,
24/08/2016,Tytsjerksteradiel,http://standaarden.overheid.nl/owms/terms/Tytsjerksteradiel,,,,,,Gemeente,
24/08/2016,Ubbergen,http://standaarden.overheid.nl/owms/terms/Ubbergen_(gemeente),https://data.overheid.nl/overheidsorganisatie/ubbergen,Ubbergen,,31/12/14,,Gemeente,Groesbeek
24/08/2016,Uden,http://standaarden.overheid.nl/owms/terms/Uden_(gemeente),https://data.overheid.nl/overheidsorganisatie/uden,Uden,,,,Gemeente,
24/08/2016,Uitgeest,http://standaarden.overheid.nl/owms/terms/Uitgeest_(gemeente),https://data.overheid.nl/overheidsorganisatie/uitgeest,Uitgeest,,,,Gemeente,
24/08/2016,Uithoorn,http://standaarden.overheid.nl/owms/terms/Uithoorn_(gemeente),https://data.overheid.nl/overheidsorganisatie/uithoorn,Uithoorn,,,,Gemeente,
24/08/2016,Uitvoeringsinstituut Werknemersverzekeringen,http://standaarden.overheid.nl/owms/terms/Uitvoeringsinstituut_Werknemersverzekeringen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Uitvoeringsorganen AWBZ (particuliere ziektekostenverzekeraars en publiekrechtelijke verzekeraars) (Cluster),http://standaarden.overheid.nl/owms/terms/Uitvoeringsorganen_AWBZ_(particuliere_ziektekostenverzekeraars_en_publiekrechtelijke_verzekeraars)_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Uitvoeringsorganisatie De Friese Meren,http://standaarden.overheid.nl/owms/terms/Uitvoeringsorganisatie_De_Friese_Meren,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Unie van Waterschappen,http://standaarden.overheid.nl/owms/terms/Unie_van_Waterschappen,,,,,,Koepelorganisatie,
24/08/2016,Urk,http://standaarden.overheid.nl/owms/terms/Urk_(gemeente),https://data.overheid.nl/overheidsorganisatie/urk,Urk,,,,Gemeente,
24/08/2016,Utrecht,http://standaarden.overheid.nl/owms/terms/Utrecht_(gemeente),https://data.overheid.nl/overheidsorganisatie/utrecht-utr,Utrecht (Utr),,,,Gemeente,
24/08/2016,Utrecht,http://standaarden.overheid.nl/owms/terms/Utrecht_(provincie),https://data.overheid.nl/overheidsorganisatie/utrecht,Utrecht,,,,Provincie,
24/08/2016,Utrecht (Utr),http://standaarden.overheid.nl/owms/terms/Utrecht_oud,,,,,,Gemeente,
24/08/2016,Utrechtse Heuvelrug,http://standaarden.overheid.nl/owms/terms/Utrechtse_Heuvelrug,,,,,,Gemeente,
24/08/2016,UW Samenwerking,http://standaarden.overheid.nl/owms/terms/uwsam,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Vaals,http://standaarden.overheid.nl/owms/terms/Vaals_(gemeente),https://data.overheid.nl/overheidsorganisatie/vaals,Vaals,,,,Gemeente,
24/08/2016,Valburg,http://standaarden.overheid.nl/owms/terms/Valburg_(gemeente),https://data.overheid.nl/overheidsorganisatie/valburg,Valburg,,31/12/00,,Gemeente,Overbetuwe
24/08/2016,Valkenburg,http://standaarden.overheid.nl/owms/terms/Valkenburg,,,,31/12/05,,Gemeente,Katwijk
24/08/2016,Valkenburg aan de Geul,http://standaarden.overheid.nl/owms/terms/Valkenburg_aan_de_Geul,,,,,,Gemeente,
24/08/2016,Valkenswaard,http://standaarden.overheid.nl/owms/terms/Valkenswaard_(gemeente),https://data.overheid.nl/overheidsorganisatie/valkenswaard,Valkenswaard,,,,Gemeente,
24/08/2016,Veendam,http://standaarden.overheid.nl/owms/terms/Veendam_(gemeente),https://data.overheid.nl/overheidsorganisatie/veendam,Veendam,,,,Gemeente,
24/08/2016,Veenendaal,http://standaarden.overheid.nl/owms/terms/Veenendaal_(gemeente),https://data.overheid.nl/overheidsorganisatie/veenendaal,Veenendaal,,,,Gemeente,
24/08/2016,Veere,http://standaarden.overheid.nl/owms/terms/Veere,,,,,,Gemeente,
24/08/2016,Veghel,http://standaarden.overheid.nl/owms/terms/Veghel_(gemeente),https://data.overheid.nl/overheidsorganisatie/veghel,Veghel,,,,Gemeente,
24/08/2016,Veiligheidsregio Amsterdam-Amstelland,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Amsterdam-Amstelland,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Brabant-Noord,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Brabant-Noord,https://data.overheid.nl/overheidsorganisatie/veiligheidsregio-brabant-noord,Veiligheidsregio Brabant-Noord,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Brabant-Zuidoost,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Brabant-Zuidoost,https://data.overheid.nl/overheidsorganisatie/veiligheidsregio-brabant-zuidoost,Veiligheidsregio Brabant-Zuidoost,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Drenthe,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Drenthe,https://data.overheid.nl/overheidsorganisatie/veiligheidsregio-drenthe,Veiligheidsregio Drenthe,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Flevoland,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Flevoland,https://data.overheid.nl/overheidsorganisatie/veiligheidsregio-flevoland,Veiligheidsregio Flevoland,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Fryslân,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Fryslan,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheids- en Gezondheidsregio Gelderland-Midden,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Gelderland-Midden,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Gelderland-Zuid,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Gelderland-Zuid,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Gooi en Vechtstreek,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Gooi_en_Vechtstreek,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Veiligheidsregio Groningen,http://standaarden.overheid.nl/owms/terms/Veiligheidsregio_Groningen,https://data.overheid.nl/overheidsorganisatie/veiligheidsregio-groningen,Veiligheidsregio Groningen,,,,Regionaal samenwerkingsorgaan,
